Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,VMA_20,VROC_10,OBV,VPT,MACD,MACD_Signal,MACD_Histogram,RSI,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,%K,%D,TR,+DM,-DM,TR_Smooth,+DM_Smooth,-DM_Smooth,+DI,-DI,DX,ADX,Williams_R,CCI,ATR,Sinyal,Alasan,Skor_Sinyal
2025-06-10 00:00:00+07:00,1675.0,1810.0,1670.0,1775.0,15703100,0.0,0.0,,71.556706324495,-22434500,-1432235.3266139864,-77.98561866035266,-49.1987470041973,-28.786871656155355,50.0,,,,1826.235550027789,1904.2211686881417,,,,,0.5,50.0,50.0,145.0,80.0,0.0,,,,0.0,0.0,,0.0,-50.0,0.0,0.0,Tahan,,0
2025-06-11 00:00:00+07:00,1780.0,1830.0,1770.0,1820.0,9274100,0.0,0.0,,-0.05065310169418459,-13160400,-1197117.2984449724,-72.70632896123288,-53.90026339560442,-18.806065565628465,50.0,,,,1825.2762346388984,1897.9825636001312,,,,,0.5,50.0,50.0,60.0,20.0,0.0,,,,0.0,0.0,,0.0,-50.0,0.0,0.0,Tahan,,0
2025-06-12 00:00:00+07:00,1830.0,1830.0,1780.0,1780.0,4642600,0.0,0.0,,3.4032696333912424,-17803000,-1299152.4632801372,-70.93245436549819,-57.30670158958318,-13.62575277591501,50.0,,,,1818.3106600790677,1889.243114444566,,,,,0.5,50.0,50.0,50.0,0.0,0.0,,,,0.0,0.0,,0.0,-50.0,0.0,0.0,Tahan,,0
2025-06-13 00:00:00+07:00,1780.0,1780.0,1725.0,1740.0,3790900,0.0,0.0,,-72.03196010151684,-21593900,-1384341.227325081,-71.92520270940418,-60.23040181354738,-11.694800895856794,27.41935483870968,,,,1806.2628662207494,1878.1880689301536,,,,,0.5,20.454545454545457,50.0,55.0,0.0,55.0,,125.0,435.0,0.0,0.0,,0.0,-79.54545454545455,0.0,83.21428571428571,Tahan,,0
2025-06-16 00:00:00+07:00,1740.0,1745.0,1700.0,1700.0,4081900,0.0,0.0,,-67.48345056678323,-25675800,-1478178.0089342762,-75.07421975708644,-63.1991654022552,-11.875054354831242,25.75757575757575,,,,1789.9147329560187,1864.9889527131052,,,,,0.5,12.5,50.0,45.0,0.0,25.0,1120.0,125.0,460.0,11.160714285714286,41.07142857142857,57.26495726495727,0.0,-87.5,0.0,80.0,Tahan,,0
2025-06-17 00:00:00+07:00,1715.0,1750.0,1710.0,1730.0,4972200,0.0,0.0,,-44.60314630776773,-20703600,-1390433.3030519232,-74.29268929863679,-65.41787018153153,-8.874819117105261,28.985507246376812,,,,1780.697081732016,1854.9897710306527,,,,,0.5,21.052631578947366,18.002392344497608,50.0,5.0,0.0,1105.0,130.0,445.0,11.76470588235294,40.27149321266968,54.782608695652165,0.0,-78.94736842105263,0.0,78.92857142857143,Tahan,,0
2025-06-18 00:00:00+07:00,1740.0,1745.0,1715.0,1735.0,2732300,0.0,0.0,,-79.72980993219284,-17971300,-1382536.4822426746,-72.43487837764496,-66.82127182075422,-5.613606556890744,29.496402877697832,,,,1773.6667614655519,1846.1016398431968,,,,,0.5,22.36842105263158,18.640350877192983,30.0,0.0,0.0,1105.0,130.0,445.0,11.76470588235294,40.27149321266968,54.782608695652165,0.0,-77.63157894736842,0.0,78.92857142857143,Tahan,,0
2025-06-19 00:00:00+07:00,1730.0,1730.0,1670.0,1700.0,5248800,0.0,0.0,,-60.07424085681251,-23220100,-1488420.0557297063,-72.9458826033333,-68.04619397727004,-4.899688626063266,34.7457627118644,,,,1762.3334135477749,1835.2792961511082,,,,,0.5,18.867924528301888,20.762992386626944,65.0,0.0,45.0,1020.0,130.0,370.0,12.745098039215685,36.27450980392157,48.00000000000001,0.0,-81.13207547169812,0.0,72.85714285714286,Tahan,,0
2025-06-20 00:00:00+07:00,1695.0,1710.0,1645.0,1685.0,5290000,0.0,0.0,,-60.17795710661618,-28510100,-1535096.5263179415,-73.71153112655543,-69.17926140712711,-4.532269719428314,35.65217391304347,,,,1750.4359653096558,1824.1474964362112,,,,,0.5,16.0,19.078781860311157,65.0,0.0,25.0,1020.0,130.0,365.0,12.745098039215685,35.78431372549019,47.47474747474748,0.0,-84.0,0.0,72.85714285714286,Tahan,,0
2025-06-23 00:00:00+07:00,1670.0,1670.0,1585.0,1585.0,6916200,0.0,0.0,8523200.0,-30.116805432058847,-35426300,-1945553.49961171,-81.44858873162639,-71.63312687202698,-9.81546185959941,31.297709923664115,1788.25,,,1724.9842783389395,1806.4328670705659,1788.25,2035.301560780762,1541.198439219238,494.10312156152395,0.08864862185516058,0.0,11.622641509433961,100.0,0.0,60.0,1050.0,130.0,375.0,12.380952380952381,35.714285714285715,48.51485148514852,0.0,-100.0,-127.64982239028298,75.0,Tahan,Harga mendekati support (BB Lower). Konfirmasi bearish dari MACD dan RSI. ,-1
2025-06-24 00:00:00+07:00,1595.0,1680.0,1595.0,1635.0,6773200,0.0,0.0,8404195.0,-56.86711541033299,-28653100,-1731887.884469754,-82.59359296657817,-73.82522009093722,-8.76837287564095,35.71428571428571,1769.0,,,1711.1405432098718,1793.73413617645,1769.0,1999.4594952423708,1538.5405047576292,460.9189904847417,0.20927646123004354,18.181818181818183,11.393939393939396,95.0,10.0,0.0,1065.0,115.0,375.0,10.7981220657277,35.2112676056338,53.06122448979591,0.0,-81.81818181818183,-106.53692614770455,76.07142857142857,Tahan,Stochastic oversold dengan potensi reversal. Konfirmasi bearish dari MACD dan RSI. ,-1
2025-06-25 00:00:00+07:00,1650.0,1680.0,1635.0,1680.0,4198800,0.0,0.0,8150195.0,-54.72552592704414,-24454300,-1616324.5817174604,-78.95969494021165,-74.85211506079212,-4.107579879419532,45.38461538461539,1752.0,,,1706.3496904083531,1785.3093853485648,1752.0,1952.7459772160353,1551.2540227839647,401.49195443207054,0.3206688846309575,38.775510204081634,18.985776128633272,45.0,0.0,0.0,990.0,115.0,300.0,11.616161616161616,30.303030303030305,44.578313253012055,0.0,-61.224489795918366,-81.02046537706751,70.71428571428571,Tahan,Konfirmasi bearish dari MACD dan RSI. ,-2
2025-06-26 00:00:00+07:00,1680.0,1705.0,1640.0,1690.0,3606100,0.0,0.0,8106010.0,-22.32585189333563,-20848200,-1594859.7007650794,-74.41507745584818,-74.76470753980334,0.34963008395516226,53.04347826086957,1735.5,,,1703.8343534224525,1778.2494308783007,1735.5,1893.1104458199989,1577.8895541800011,315.2208916399977,0.35565677527502243,42.857142857142854,33.27149041434756,65.0,25.0,0.0,950.0,140.0,215.0,14.736842105263156,22.63157894736842,21.12676056338029,0.0,-57.14285714285714,-66.05856137281867,67.85714285714286,Tahan,,0
2025-06-30 00:00:00+07:00,1705.0,1795.0,1695.0,1775.0,8064200,0.0,0.0,7831500.0,112.72521037220713,-12784000,-1189263.8427769137,-63.22581786033993,-72.45692960391065,9.231111743570722,58.46153846153846,1730.25,,,1714.782914434383,1778.008732294723,1730.25,1873.977629838341,1586.522370161659,287.4552596766821,0.6556764000433771,77.55102040816327,53.06122448979591,105.0,90.0,0.0,975.0,230.0,210.0,23.589743589743588,21.53846153846154,4.545454545454537,0.0,-22.448979591836736,22.585669781931372,69.64285714285714,Tahan,Konfirmasi bullish dari MACD dan RSI. ,2
2025-07-01 00:00:00+07:00,1780.0,1830.0,1775.0,1810.0,6573400,0.0,0.0,7532505.0,61.03775202724222,-6210600,-1059647.5047487447,-50.94675899935396,-68.15489548299931,17.208136483645347,53.04347826086957,1728.25,,,1729.4316968290932,1780.3784558284472,1728.25,1865.9481825358782,1590.5518174641218,275.39636507175646,0.7968448765788883,91.83673469387756,70.74829931972789,55.0,35.0,0.0,885.0,185.0,210.0,20.903954802259886,23.728813559322035,6.329113924050636,0.0,-8.16326530612245,90.71993341656271,63.214285714285715,Tahan,Konfirmasi bullish dari MACD dan RSI. ,2
2025-07-02 00:00:00+07:00,1810.0,1815.0,1700.0,1715.0,5482600,0.0,0.0,7357855.0,10.265073810385744,-11693200,-1347408.2782294075,-48.32417147009869,-64.18875068041919,15.8645792103205,41.60000000000001,1722.5,,,1727.2114357784635,1775.5356072485622,1722.5,1851.6469990685841,1593.3530009314159,258.2939981371683,0.47096332065750485,53.06122448979592,74.14965986394559,115.0,0.0,75.0,940.0,165.0,285.0,17.5531914893617,30.319148936170215,26.66666666666667,0.0,-46.93877551020408,21.066938498130845,67.14285714285714,Tahan,,0
2025-07-03 00:00:00+07:00,1720.0,1760.0,1710.0,1745.0,3167500,0.0,0.0,6842260.0,15.92797277019361,-8525700,-1292000.1149641015,-43.32557244894315,-60.016115034123985,16.690542585180836,47.15447154471545,1718.0,,,1729.948137966392,1773.2737104153352,1718.0,1836.4727372591856,1599.5272627408144,236.94547451837116,0.6139502666378488,65.3061224489796,70.06802721088435,50.0,0.0,0.0,940.0,165.0,285.0,17.5531914893617,30.319148936170215,26.66666666666667,0.0,-34.69387755102041,24.187452758881328,67.14285714285714,Tahan,Konfirmasi bullish dari MACD dan RSI. ,2
2025-07-04 00:00:00+07:00,1755.0,1775.0,1715.0,1720.0,1753200,0.0,0.0,6272600.0,-66.59807956104252,-10278900,-1317117.5934741301,-40.909854441497146,-56.19486291559862,15.285008474101474,48.333333333333336,1717.0,,,1728.4176552023318,1769.327509643829,1717.0,1835.0276506408106,1598.9723493591894,236.05530128162127,0.512708886365661,55.10204081632652,57.823129251700685,60.0,15.0,0.0,945.0,180.0,230.0,19.047619047619047,24.33862433862434,12.195121951219512,36.14207826260028,-44.89795918367347,26.09727164887306,67.5,Tahan,Konfirmasi bullish dari MACD dan RSI. ,2
